팀,이름,생일,일자,상대,결과,타순,P,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
두산,페르난데스,1988-04-27,09-15,@LG,L 4:10,4,DH,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.34,0.403,0.488,0.8909999999999999,19,0.87,-2.39,-0.108
두산,페르난데스,1988-04-27,09-16,키움,L 3:6,4,DH,1,3,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.34,0.404,0.487,0.89,14,1.45,0.07,0.006
두산,페르난데스,1988-04-27,09-19,@SK,W 6:4,3,DH,1,3,1,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0.342,0.407,0.488,0.895,12,0.64,0.64,0.044
두산,페르난데스,1988-04-27,09-20,KIA,W 6:2,3,DH,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.34,0.405,0.483,0.888,20,0.36,-0.44,0.008
두산,페르난데스,1988-04-27,09-21,KIA,W 5:3,3,DH,1,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.338,0.403,0.481,0.884,20,0.68,-0.71,0.003
두산,페르난데스,1988-04-27,09-22,LG,L 3:6,2,DH,1,3,1,3,1,0,0,4,0,0,0,1,1,0,0,0,0,0,0.342,0.408,0.485,0.893,27,1.94,1.69,0.22
두산,페르난데스,1988-04-27,09-24,@NC,D 7:7,2,DH,1,6,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.342,0.407,0.484,0.8909999999999999,18,0.95,-0.35,-0.037000000000000005
두산,페르난데스,1988-04-27,09-25,@롯데,W 7:0,2,DH,1,5,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.342,0.407,0.485,0.892,19,0.6,-0.23,-0.029
두산,페르난데스,1988-04-27,09-26,@삼성,W 11:0,2,1B,1,5,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.343,0.407,0.484,0.8909999999999999,18,0.41,0.1,0.058
두산,페르난데스,1988-04-27,09-28,한화,W 7:6,2,DH,1,5,1,1,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0.342,0.407,0.481,0.888,13,1.53,0.73,0.058
두산,페르난데스,1988-04-27,09-29,@LG,W 3:0,2,DH,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.342,0.407,0.481,0.888,18,0.82,-0.12,0.008
두산,페르난데스,1988-04-27,10-01,NC,W 6:5,2,DH,1,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.344,0.409,0.483,0.892,13,2.03,0.91,0.14800000000000002
두산,페르난데스,1988-04-27,10-22,키움,W 7:6,3,DH,1,5,0,1,1,0,0,2,2,0,0,0,0,0,1,1,0,0,0.2,0.2,0.4,0.6,22,1.46,0.19,-0.127
두산,페르난데스,1988-04-27,10-23,키움,W 6:5,3,DH,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.125,0.222,0.25,0.472,21,1.34,1.37,0.157
두산,페르난데스,1988-04-27,10-25,@키움,W 5:0,3,DH,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.091,0.231,0.182,0.413,16,0.62,-0.75,-0.053
두산,페르난데스,1988-04-27,10-26,@키움,W 11:9,5,DH,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.077,0.2,0.154,0.354,5,1.02,-1.09,-0.09
두산,박건우,1990-09-08,03-23,한화,W 5:4,3,RF,1,4,2,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.5,0.5,1.25,1.75,16,1.45,1.53,0.215
두산,박건우,1990-09-08,03-24,한화,L 1:11,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.625,0.875,8,0.54,-0.93,-0.052000000000000005
두산,박건우,1990-09-08,03-26,키움,W 7:2,3,RF,1,4,1,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0.417,0.417,0.667,1.083,17,1.4,1.08,0.041
두산,박건우,1990-09-08,03-27,키움,W 3:2,3,RF,1,4,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0.375,0.375,0.563,0.938,17,1.6,-1.22,-0.237
두산,박건우,1990-09-08,03-28,키움,L 4:5,3,RF,1,4,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.4,0.4,0.55,0.95,15,0.85,-0.21,-0.029
두산,박건우,1990-09-08,03-29,@삼성,W 3:2,3,RF,1,5,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0.4,0.4,0.52,0.92,26,1.08,-0.62,-0.104
두산,박건우,1990-09-08,03-30,@삼성,W 4:2,3,RF,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.37,0.414,0.481,0.895,13,1.9,0.46,0.14300000000000002
두산,박건우,1990-09-08,03-31,@삼성,W 9:4,3,RF,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.313,0.353,0.406,0.759,21,0.99,-1.85,-0.13
두산,박건우,1990-09-08,04-02,KT,W 9:0,3,RF,1,3,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.28600000000000003,0.359,0.371,0.73,22,0.32,0.96,0.025
두산,박건우,1990-09-08,04-03,KT,W 5:1,3,RF,1,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.282,0.349,0.359,0.708,16,0.56,0.33,-0.023
두산,박건우,1990-09-08,04-04,KT,W 5:4,3,RF,1,4,2,2,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0.302,0.362,0.488,0.85,12,0.58,1.04,0.098
두산,박건우,1990-09-08,04-05,NC,L 3:7,3,RF,1,4,1,2,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0.319,0.373,0.5529999999999999,0.926,8,0.23,2.42,-0.003
두산,박건우,1990-09-08,04-06,NC,L 5:6,3,RF,1,5,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.327,0.375,0.5579999999999999,0.933,21,1.25,0.64,0.134
두산,박건우,1990-09-08,04-07,NC,L 3:5,3,RF,1,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.327,0.383,0.545,0.929,16,1.42,0.33,0.026
두산,박건우,1990-09-08,04-10,@롯데,W 3:1,3,RF,1,4,1,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0.339,0.391,0.542,0.933,18,0.74,0.01,0.011
두산,박건우,1990-09-08,04-11,@롯데,W 5:1,3,RF,1,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.333,0.382,0.524,0.906,14,1.15,0.37,0.062
두산,박건우,1990-09-08,04-12,@LG,L 0:3,3,RF,1,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.328,0.375,0.522,0.897,14,0.54,-0.67,-0.055
두산,박건우,1990-09-08,04-13,@LG,L 2:5,3,DH,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.306,0.35100000000000003,0.486,0.8370000000000001,23,1.08,-1.69,-0.146
두산,박건우,1990-09-08,04-14,@LG,W 8:0,3,RF,1,3,2,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0.307,0.366,0.48,0.846,11,0.79,1.04,0.021
두산,박건우,1990-09-08,04-16,SK,W 8:3,3,RF,1,4,1,1,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0.304,0.35600000000000004,0.468,0.825,12,1.32,-1.81,0.092
두산,박건우,1990-09-08,04-17,SK,W 12:3,3,RF,1,4,3,3,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0.325,0.38,0.482,0.862,12,0.53,3.27,0.155
두산,박건우,1990-09-08,04-18,SK,L 3:4,3,RF,1,4,1,2,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0.333,0.392,0.494,0.8859999999999999,22,1.91,0.74,0.0
두산,박건우,1990-09-08,04-19,@KIA,W 8:6,3,RF,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.326,0.386,0.483,0.8690000000000001,13,1.58,-0.5,-0.042
두산,박건우,1990-09-08,04-20,@KIA,W 10:1,3,RF,1,4,1,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0.32299999999999995,0.381,0.484,0.865,10,0.96,-1.05,-0.147
두산,박건우,1990-09-08,04-21,@KIA,W 9:2,3,RF,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.316,0.385,0.474,0.8590000000000001,15,0.6,-0.01,-0.022
두산,박건우,1990-09-08,04-23,@키움,W 9:3,3,RF,1,5,2,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.32,0.386,0.48,0.866,16,0.69,0.89,0.054000000000000006
두산,박건우,1990-09-08,04-24,@키움,L 3:8,3,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.317,0.381,0.471,0.853,20,1.07,-0.53,-0.079
두산,박건우,1990-09-08,04-25,@키움,L 6:9,3,RF,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.306,0.374,0.454,0.828,20,0.84,-1.2,-0.058
두산,박건우,1990-09-08,04-26,롯데,W 11:8,3,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.297,0.37,0.441,0.812,25,0.3,-0.55,-0.029
두산,박건우,1990-09-08,04-27,롯데,W 7:0,3,RF,1,4,0,1,0,0,0,1,2,0,0,0,0,0,2,0,0,1,0.29600000000000004,0.364,0.435,0.7979999999999999,18,0.53,0.01,0.07400000000000001
두산,박건우,1990-09-08,04-28,롯데,W 9:2,3,RF,1,4,1,2,0,0,1,5,2,0,0,1,0,0,1,0,0,0,0.303,0.3720000000000001,0.462,0.8340000000000001,15,0.29,1.81,0.152
두산,박건우,1990-09-08,04-30,@한화,L 1:2,3,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.301,0.369,0.455,0.8240000000000001,10,1.45,-0.55,-0.075
두산,박건우,1990-09-08,05-01,@한화,L 1:4,3,RF,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.289,0.35600000000000004,0.438,0.794,29,1.23,-2.15,-0.203
두산,박건우,1990-09-08,05-02,@한화,W 5:4,5,CF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.28800000000000003,0.353,0.4320000000000001,0.785,17,1.28,-1.08,-0.09
두산,박건우,1990-09-08,05-03,LG,W 7:2,3,CF,1,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.29600000000000004,0.359,0.4370000000000001,0.797,8,0.4,0.35,0.004
두산,박건우,1990-09-08,05-04,LG,W 3:2,3,CF,1,4,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0.302,0.363,0.453,0.816,13,0.69,0.22,0.027000000000000003
두산,박건우,1990-09-08,05-05,LG,W 11:2,3,RF,1,2,2,2,1,0,0,3,1,0,0,2,0,0,0,0,0,0,0.312,0.379,0.468,0.847,18,0.8,2.52,0.076
두산,박건우,1990-09-08,05-07,KIA,W 4:3,3,CF,1,4,2,3,0,1,0,5,0,1,0,0,0,0,1,0,0,0,0.324,0.388,0.49,0.878,10,0.99,1.22,0.268
두산,박건우,1990-09-08,05-08,KIA,W 1:0,3,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.318,0.385,0.48,0.8640000000000001,16,1.03,-0.73,-0.053
두산,박건우,1990-09-08,05-09,KIA,L 3:5,3,CF,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.318,0.384,0.477,0.861,17,0.8,0.17,0.033
두산,박건우,1990-09-08,05-10,@NC,L 11:12,3,CF,1,4,1,2,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0.32299999999999995,0.39,0.477,0.867,26,0.53,-0.24,0.027000000000000003
두산,박건우,1990-09-08,05-11,@NC,W 12:0,3,RF,1,5,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.325,0.39,0.475,0.865,8,0.26,-0.17,0.008
두산,박건우,1990-09-08,05-12,@NC,W 3:2,3,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0.39,0.475,0.865,0,0.0,0.0,0.0
두산,박건우,1990-09-08,05-14,삼성,L 3:4,3,RF,1,5,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.327,0.39,0.479,0.8690000000000001,12,1.2,-0.06,-0.021
두산,박건우,1990-09-08,05-15,삼성,W 3:1,3,RF,1,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0.32299999999999995,0.387,0.473,0.86,18,0.7,0.1,0.026
두산,박건우,1990-09-08,05-16,삼성,W 4:1,3,RF,1,4,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.322,0.385,0.468,0.852,15,0.95,0.45,0.065
두산,박건우,1990-09-08,05-17,@SK,W 3:1,3,RF,1,4,1,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0.326,0.39,0.469,0.8590000000000001,15,0.98,0.64,0.044
두산,박건우,1990-09-08,05-18,@SK,W 10:5,3,RF,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.324,0.389,0.466,0.855,14,0.61,-0.12,0.016
두산,박건우,1990-09-08,05-21,@KT,L 7:12,3,RF,1,5,1,2,1,1,0,5,1,0,0,0,0,0,1,0,0,0,0.326,0.389,0.481,0.87,26,1.49,0.9,0.14400000000000002
두산,박건우,1990-09-08,05-22,@KT,L 1:3,3,CF,1,4,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.33,0.392,0.481,0.873,14,1.49,0.3,0.047
두산,박건우,1990-09-08,05-23,@KT,L 2:3,3,RF,1,5,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.326,0.387,0.479,0.866,19,0.83,-1.43,-0.075
두산,박건우,1990-09-08,05-24,한화,L 3:4,3,RF,1,3,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.326,0.387,0.477,0.8640000000000001,12,2.41,-0.7,-0.14300000000000002
두산,박건우,1990-09-08,05-25,한화,W 7:4,5,RF,1,4,2,2,0,0,1,5,2,0,0,0,0,0,0,1,0,0,0.33,0.389,0.4920000000000001,0.882,13,2.07,1.13,0.162
두산,박건우,1990-09-08,05-26,한화,W 2:1,5,RF,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.328,0.39,0.49,0.88,10,1.56,-0.26,-0.03
두산,박건우,1990-09-08,05-28,삼성,W 4:1,5,RF,1,3,1,2,2,0,0,4,1,0,0,1,0,0,1,0,0,0,0.333,0.397,0.502,0.899,25,0.67,1.65,0.15
두산,박건우,1990-09-08,05-29,삼성,W 3:2,5,RF,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.33,0.398,0.498,0.8959999999999999,19,0.79,0.0,-0.02
두산,박건우,1990-09-08,05-30,삼성,L 1:2,5,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.325,0.396,0.49,0.8859999999999999,21,1.91,-1.34,-0.17800000000000002
두산,박건우,1990-09-08,05-31,@KT,L 2:3,5,RF,1,3,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.325,0.398,0.493,0.89,18,1.15,-0.24,-0.006999999999999999
두산,박건우,1990-09-08,06-01,@KT,L 3:13,5,RF,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.324,0.398,0.49,0.889,11,0.68,0.5,0.043
두산,박건우,1990-09-08,06-02,@KT,W 7:4,5,RF,1,3,1,1,1,0,0,2,0,0,0,2,0,0,1,1,0,0,0.324,0.402,0.493,0.895,24,0.85,-0.34,0.08800000000000001
두산,박건우,1990-09-08,06-04,@KIA,W 7:2,5,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.319,0.4,0.486,0.8859999999999999,13,0.54,-0.53,-0.039
두산,박건우,1990-09-08,06-05,@KIA,W 5:4,1,RF,1,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.317,0.396,0.48,0.8759999999999999,21,1.4,-0.38,-0.058
두산,박건우,1990-09-08,06-06,@KIA,L 3:12,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311,0.39,0.471,0.861,7,0.24,-0.88,-0.025
두산,박건우,1990-09-08,06-07,키움,W 7:1,1,RF,1,4,2,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.314,0.392,0.485,0.877,15,0.85,1.81,0.171
두산,박건우,1990-09-08,06-08,키움,L 4:5,1,RF,1,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.312,0.388,0.479,0.867,13,1.22,-1.14,-0.126
두산,박건우,1990-09-08,06-09,키움,L 0:4,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.307,0.383,0.471,0.853,14,0.88,-0.95,-0.091
두산,박건우,1990-09-08,06-11,@한화,L 1:4,5,RF,1,2,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.308,0.388,0.471,0.8590000000000001,23,1.57,1.09,0.11
두산,박건우,1990-09-08,06-12,@한화,W 9:6,5,RF,1,5,1,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.31,0.388,0.473,0.862,17,0.73,0.22,0.043
두산,박건우,1990-09-08,06-13,@한화,W 7:2,5,RF,1,5,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0.308,0.385,0.468,0.853,16,0.99,-2.14,0.012
두산,박건우,1990-09-08,06-14,LG,W 7:4,4,RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,0.385,0.468,0.853,0,0.0,0.0,0.0
두산,박건우,1990-09-08,06-15,LG,L 3:4,3,RF,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.308,0.386,0.466,0.853,14,1.44,-1.41,-0.172
두산,박건우,1990-09-08,06-16,LG,W 5:3,5,RF,1,2,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.306,0.388,0.463,0.851,17,1.51,0.83,0.099
두산,박건우,1990-09-08,06-18,NC,W 10:7,5,RF,1,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.305,0.388,0.459,0.848,18,0.98,-0.78,-0.102
두산,박건우,1990-09-08,06-19,NC,W 1:0,5,RF,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.305,0.388,0.458,0.846,11,0.87,0.26,0.017
두산,박건우,1990-09-08,06-20,NC,W 14:2,3,RF,1,2,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0.303,0.389,0.455,0.8440000000000001,22,0.8,0.94,0.084
두산,박건우,1990-09-08,06-21,@SK,L 1:14,3,RF,1,3,0,3,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0.311,0.397,0.464,0.861,17,0.55,2.0,0.118
두산,박건우,1990-09-08,06-22,@SK,L 0:3,3,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.31,0.395,0.461,0.856,13,0.49,-0.14,-0.006999999999999999
두산,박건우,1990-09-08,06-23,@SK,L 2:3,1,CF,1,3,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0.31,0.394,0.464,0.858,15,1.08,0.38,0.03
두산,박건우,1990-09-08,06-25,@삼성,L 2:11,3,RF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,0.391,0.458,0.8490000000000001,16,0.72,-1.02,-0.068
두산,박건우,1990-09-08,06-27,@삼성,W 9:1,3,RF,1,3,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.307,0.392,0.457,0.8490000000000001,15,0.66,0.45,-0.003
두산,박건우,1990-09-08,06-28,롯데,W 3:2,3,RF,1,4,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.31,0.393,0.458,0.851,19,0.62,0.5,0.059
두산,박건우,1990-09-08,07-02,@키움,L 3:6,3,RF,1,4,2,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.313,0.395,0.462,0.856,16,0.98,0.69,0.077
두산,박건우,1990-09-08,07-03,@키움,W 3:1,1,RF,1,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.312,0.393,0.462,0.855,6,0.81,0.1,0.03
두산,박건우,1990-09-08,07-04,@키움,W 4:1,1,RF,1,4,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.311,0.391,0.463,0.8540000000000001,20,0.6,0.0,-0.013
두산,박건우,1990-09-08,07-05,SK,L 6:8,1,RF,1,5,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.312,0.391,0.462,0.853,21,0.82,0.84,0.069
두산,박건우,1990-09-08,07-06,SK,L 2:4,1,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.308,0.387,0.456,0.843,12,1.39,-1.33,-0.15
두산,박건우,1990-09-08,07-07,SK,W 5:4,1,RF,1,3,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.312,0.391,0.458,0.8490000000000001,15,0.48,0.94,0.056
두산,박건우,1990-09-08,07-09,@LG,W 11:4,1,RF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.311,0.39,0.455,0.845,6,1.22,1.11,0.046
두산,박건우,1990-09-08,07-11,@LG,W 8:4,1,RF,1,3,1,2,0,0,1,5,4,0,0,1,0,0,0,0,0,1,0.314,0.392,0.467,0.8590000000000001,22,0.99,2.91,0.255
두산,박건우,1990-09-08,07-12,@롯데,L 1:2,1,RF,1,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.313,0.392,0.464,0.856,18,1.98,-0.49,0.017
두산,박건우,1990-09-08,07-13,@롯데,W 4:3,1,RF,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.309,0.387,0.457,0.8440000000000001,16,1.22,-2.92,-0.256
두산,박건우,1990-09-08,07-14,@롯데,W 8:2,1,RF,1,4,1,1,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0.308,0.387,0.46,0.848,24,1.07,-0.14,0.013
두산,박건우,1990-09-08,07-16,KT,L 2:7,1,RF,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.306,0.389,0.458,0.846,17,0.89,0.38,0.047
두산,박건우,1990-09-08,07-17,KT,L 4:6,1,RF,1,3,2,1,0,1,0,3,0,0,0,1,0,0,2,0,0,0,0.306,0.39,0.462,0.852,23,0.78,0.72,0.011
두산,박건우,1990-09-08,07-18,KT,L 4:7,6,PH,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.308,0.391,0.464,0.855,7,1.91,1.0,0.079
두산,박건우,1990-09-08,07-27,KIA,W 12:1,1,RF,1,3,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0.309,0.391,0.463,0.8540000000000001,13,0.38,-0.38,-0.026
두산,박건우,1990-09-08,07-30,@NC,W 9:1,1,RF,1,3,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.309,0.394,0.462,0.856,21,0.55,0.62,0.019
두산,박건우,1990-09-08,07-31,@NC,L 4:8,1,RF,1,3,1,2,2,0,0,4,0,0,1,0,1,0,0,0,0,0,0.312,0.398,0.469,0.867,17,0.55,1.11,0.06
두산,박건우,1990-09-08,08-01,@NC,W 3:2,1,RF,1,5,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.31,0.395,0.466,0.861,23,1.52,-0.82,-0.136
두산,박건우,1990-09-08,08-03,@롯데,L 1:2,1,RF,1,3,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.311,0.396,0.464,0.861,14,1.29,0.45,0.12
두산,박건우,1990-09-08,08-06,한화,W 8:3,1,RF,1,4,1,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0.313,0.399,0.465,0.863,24,0.94,0.98,-0.021
두산,박건우,1990-09-08,08-07,한화,L 5:7,3,RF,1,3,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0.313,0.399,0.464,0.862,25,0.83,0.07,-0.032
두산,박건우,1990-09-08,08-08,KT,W 7:2,1,RF,1,5,3,3,0,0,1,6,3,1,0,0,0,0,0,0,0,0,0.317,0.401,0.474,0.875,15,0.72,1.75,0.147
두산,박건우,1990-09-08,08-09,KT,W 3:1,1,RF,1,3,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0.317,0.4,0.473,0.872,20,1.58,0.57,0.147
두산,박건우,1990-09-08,08-10,@키움,L 2:10,1,RF,1,5,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.318,0.4,0.472,0.871,14,0.37,0.06,-0.002
두산,박건우,1990-09-08,08-11,@키움,W 12:7,1,RF,1,4,1,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0.32299999999999995,0.403,0.477,0.88,11,0.31,0.99,0.063
두산,박건우,1990-09-08,08-13,@KIA,W 5:2,1,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0.399,0.472,0.871,16,0.73,-1.01,-0.08199999999999999
두산,박건우,1990-09-08,08-14,@KIA,L 1:4,1,RF,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.316,0.397,0.467,0.8640000000000001,18,1.12,-1.21,-0.134
두산,박건우,1990-09-08,08-16,LG,W 7:4,1,RF,1,4,2,3,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0.32,0.401,0.47,0.872,17,0.4,0.6,0.05
두산,박건우,1990-09-08,08-17,롯데,W 9:2,1,RF,1,4,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0.32,0.399,0.468,0.867,15,0.48,-1.39,0.005
두산,박건우,1990-09-08,08-18,롯데,W 11:3,1,RF,1,4,2,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.319,0.399,0.466,0.865,13,1.0,0.13,-0.048
두산,박건우,1990-09-08,08-22,@삼성,W 13:1,1,RF,1,3,2,2,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0.322,0.402,0.475,0.877,14,0.36,0.83,0.057
두산,박건우,1990-09-08,08-23,@삼성,W 8:4,1,RF,1,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.32,0.401,0.471,0.873,29,1.55,-0.74,-0.009000000000000001
두산,박건우,1990-09-08,08-24,@한화,W 13:3,1,RF,1,5,2,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.321,0.401,0.478,0.879,23,0.48,1.54,-0.02
두산,박건우,1990-09-08,08-25,@한화,W 3:2,1,RF,1,4,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0.32,0.4,0.478,0.878,16,1.17,-0.87,-0.055
두산,박건우,1990-09-08,08-27,SK,W 4:2,1,RF,1,4,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.32,0.399,0.476,0.875,16,1.2,-0.43,0.006
두산,박건우,1990-09-08,08-28,SK,W 4:2,1,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,0.396,0.471,0.867,21,1.57,-1.76,-0.16699999999999998
두산,박건우,1990-09-08,09-01,삼성,W 4:1,9,PH,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.316,0.396,0.47,0.866,6,0.35,-0.26,-0.019
두산,박건우,1990-09-08,09-03,키움,L 2:5,5,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.313,0.393,0.466,0.8590000000000001,11,1.29,-1.35,-0.135
